Time,pH,mCa,mTIC,mCO3,rdiss,Omega
498,7.04179,7.07198e-06,2.22417,0.000952886,0,2.03508
499.5,7.03998,7.06072e-06,2.23265,0.00095188,0,2.0297
501,7.03818,7.04949e-06,2.24113,0.000950877,0,2.02434
502.5,7.03639,7.0383e-06,2.24961,0.000949879,0,2.019
504,7.03461,7.02715e-06,2.25807,0.000948884,0,2.01369
505.5,7.03284,7.01603e-06,2.26653,0.000947894,0,2.0084
507,7.03107,7.00494e-06,2.27499,0.000946907,0,2.00314
508.5,7.02931,6.99389e-06,2.28344,0.000945924,0,1.99791
510,7.02757,6.98288e-06,2.29188,0.000944945,0,1.9927
511.5,7.02582,6.9719e-06,2.30031,0.00094397,0,1.98751
513,7.02409,6.96095e-06,2.30874,0.000942999,0,1.98235
514.5,7.02237,6.95004e-06,2.31716,0.000942031,0,1.97721
516,7.02065,6.93917e-06,2.32557,0.000941067,0,1.9721
517.5,7.01894,6.92833e-06,2.33398,0.000940107,0,1.96701
519,7.01724,6.91753e-06,2.34238,0.00093915,0,1.96194
520.5,7.01555,6.90675e-06,2.35077,0.000938197,0,1.9569
522,7.01386,6.89602e-06,2.35916,0.000937248,0,1.95188
523.5,7.01218,6.88532e-06,2.36754,0.000936302,0,1.94688
525,7.01051,6.87465e-06,2.37591,0.000935359,0,1.94191
526.5,7.00885,6.86401e-06,2.38427,0.00093442,0,1.93696
528,7.00719,6.85341e-06,2.39263,0.000933485,0,1.93203
529.5,7.00554,6.84285e-06,2.40097,0.000932553,0,1.92713
531,7.0039,6.83231e-06,2.40932,0.000931624,0,1.92224
532.5,7.00227,6.82181e-06,2.41765,0.000930699,0,1.91738
534,7.00064,6.81135e-06,2.42597,0.000929777,0,1.91255
535.5,6.99902,6.80091e-06,2.43429,0.000928858,0,1.90773
537,6.99741,6.79051e-06,2.4426,0.000927942,0,1.90293
538.5,6.99581,6.78015e-06,2.4509,0.00092703,0,1.89816
540,6.99421,6.76982e-06,2.4592,0.000926121,0,1.89341
541.5,6.99262,6.75951e-06,2.46748,0.000925216,0,1.88868
543,6.99104,6.74925e-06,2.47576,0.000924313,0,1.88397
544.5,6.98946,6.73901e-06,2.48403,0.000923413,0,1.87928
546,6.98789,6.72881e-06,2.49229,0.000922517,0,1.87462
547.5,6.98633,6.71864e-06,2.50054,0.000921624,0,1.86997
549,6.98477,6.7085e-06,2.50879,0.000920734,0,1.86535
550.5,6.98322,6.6984e-06,2.51702,0.000919847,0,1.86074
552,6.98168,6.68833e-06,2.52525,0.000918963,0,1.85616
553.5,6.98014,6.67828e-06,2.53347,0.000918082,0,1.8516
555,6.97861,6.66828e-06,2.54168,0.000917204,0,1.84705
556.5,6.97709,6.6583e-06,2.54988,0.000916329,0,1.84253
558,6.97557,6.64835e-06,2.55808,0.000915457,0,1.83803
559.5,6.97406,6.63844e-06,2.56626,0.000914587,0,1.83354
561,6.97256,6.62856e-06,2.57444,0.000913721,0,1.82908
562.5,6.97106,6.61871e-06,2.5826,0.000912858,0,1.82464
564,6.96957,6.60889e-06,2.59076,0.000911997,0,1.82021
565.5,6.96809,6.5991e-06,2.59891,0.00091114,0,1.81581
567,6.96661,6.58935e-06,2.60705,0.000910285,0,1.81142
568.5,6.96514,6.57962e-06,2.61518,0.000909433,0,1.80706
570,6.96367,6.56993e-06,2.62331,0.000908583,0,1.80271
571.5,6.96221,6.56026e-06,2.63142,0.000907737,0,1.79838
573,6.96076,6.55063e-06,2.63952,0.000906893,0,1.79407
574.5,6.95931,6.54103e-06,2.64762,0.000906052,0,1.78978
576,6.95787,6.53146e-06,2.6557,0.000905214,0,1.78551
577.5,6.95644,6.52191e-06,2.66378,0.000904378,0,1.78125
579,6.95501,6.5124e-06,2.67185,0.000903545,0,1.77702
580.5,6.95358,6.50292e-06,2.67991,0.000902715,0,1.7728
582,6.95217,6.49347e-06,2.68795,0.000901888,0,1.7686
583.5,6.95076,6.48405e-06,2.69599,0.000901063,0,1.76442
585,6.94935,6.47466e-06,2.70402,0.00090024,0,1.76026
586.5,6.94795,6.4653e-06,2.71204,0.000899421,0,1.75611
588,6.94656,6.45597e-06,2.72005,0.000898604,0,1.75198
589.5,6.94517,6.44667e-06,2.72805,0.000897789,0,1.74787
591,6.94379,6.4374e-06,2.73604,0.000896977,0,1.74378
592.5,6.94241,6.42816e-06,2.74402,0.000896168,0,1.73971
594,6.94104,6.41895e-06,2.75199,0.000895361,0,1.73565
595.5,6.93967,6.40977e-06,2.75995,0.000894556,0,1.73161
597,6.93831,6.40062e-06,2.7679,0.000893754,0,1.72759
598.5,6.93696,6.39149e-06,2.77585,0.000892955,0,1.72358
