Time,pH,mCa,mTIC,mCO3,rdiss,Omega
435,9.75201,8.84852e-05,0.000124346,2.60292e-05,1.97937e-07,0.695556
436.5,9.75215,8.85168e-05,0.00012448,2.60642e-05,1.97167e-07,0.69674
438,9.7523,8.85477e-05,0.000124613,2.60989e-05,1.96405e-07,0.697911
439.5,9.75244,8.85779e-05,0.000124745,2.61333e-05,1.95652e-07,0.699069
441,9.75258,8.86074e-05,0.000124876,2.61674e-05,1.94908e-07,0.700214
442.5,9.75271,8.86362e-05,0.000125007,2.62012e-05,1.94171e-07,0.701347
444,9.75284,8.86644e-05,0.000125137,2.62347e-05,1.93443e-07,0.702467
445.5,9.75297,8.86919e-05,0.000125266,2.6268e-05,1.92723e-07,0.703575
447,9.7531,8.87187e-05,0.000125395,2.63009e-05,1.92011e-07,0.70467
448.5,9.75322,8.87448e-05,0.000125523,2.63336e-05,1.91306e-07,0.705753
450,9.75334,8.87703e-05,0.00012565,2.6366e-05,1.9061e-07,0.706825
451.5,9.75345,8.87952e-05,0.000125777,2.63981e-05,1.89921e-07,0.707884
453,9.75357,8.88195e-05,0.000125903,2.64299e-05,1.8924e-07,0.708931
454.5,9.75367,8.88431e-05,0.000126028,2.64615e-05,1.88567e-07,0.709967
456,9.75378,8.88661e-05,0.000126152,2.64928e-05,1.87901e-07,0.710991
457.5,9.75389,8.88885e-05,0.000126276,2.65239e-05,1.87242e-07,0.712004
459,9.75399,8.89104e-05,0.000126399,2.65546e-05,1.86591e-07,0.713006
460.5,9.75409,8.89316e-05,0.000126522,2.65852e-05,1.85947e-07,0.713996
462,9.75418,8.89523e-05,0.000126644,2.66154e-05,1.85311e-07,0.714975
463.5,9.75428,8.89724e-05,0.000126765,2.66455e-05,1.84681e-07,0.715943
465,9.75437,8.89919e-05,0.000126886,2.66752e-05,1.84059e-07,0.716901
