Time,pH,mCa,mTIC,mCO3,rdiss,Omega
322.5,8.08351,1.14807e-05,0.0505155,0.000280241,1.86474e-08,0.971632
325,8.08259,1.1477e-05,0.0506366,0.000280314,1.86915e-08,0.971566
327.5,8.0817,1.14733e-05,0.050755,0.000280386,1.87344e-08,0.971501
330,8.08083,1.14697e-05,0.0508706,0.000280455,1.87763e-08,0.971438
332.5,8.07998,1.14662e-05,0.0509837,0.000280523,1.88171e-08,0.971377
335,8.07916,1.14628e-05,0.0510942,0.000280589,1.88569e-08,0.971317
337.5,8.07835,1.14595e-05,0.0512021,0.000280653,1.88956e-08,0.971258
340,8.07756,1.14563e-05,0.0513076,0.000280715,1.89334e-08,0.971202
342.5,8.07679,1.14531e-05,0.0514107,0.000280776,1.89702e-08,0.971146
345,8.07605,1.14501e-05,0.0515114,0.000280836,1.90061e-08,0.971092
347.5,8.07532,1.14471e-05,0.0516098,0.000280894,1.90411e-08,0.971039
350,8.0746,1.14442e-05,0.051706,0.000280951,1.90752e-08,0.970988
352.5,8.07391,1.14413e-05,0.0517999,0.000281006,1.91085e-08,0.970938
355,8.07323,1.14386e-05,0.0518917,0.000281059,1.91409e-08,0.970889
357.5,8.07257,1.14359e-05,0.0519813,0.000281112,1.91725e-08,0.970842
360,8.07193,1.14333e-05,0.0520689,0.000281163,1.92033e-08,0.970795
362.5,8.0713,1.14307e-05,0.0521545,0.000281212,1.92334e-08,0.97075
365,8.07069,1.14282e-05,0.052238,0.000281261,1.92627e-08,0.970706
367.5,8.07009,1.14258e-05,0.0523196,0.000281308,1.92913e-08,0.970663
370,8.06951,1.14234e-05,0.0523994,0.000281354,1.93192e-08,0.970621
372.5,8.06894,1.14211e-05,0.0524772,0.000281399,1.93464e-08,0.97058
375,8.06839,1.14189e-05,0.0525533,0.000281443,1.93729e-08,0.97054
377.5,8.06785,1.14167e-05,0.0526276,0.000281486,1.93988e-08,0.970501
380,8.06732,1.14145e-05,0.0527001,0.000281527,1.9424e-08,0.970463
382.5,8.06681,1.14125e-05,0.0527709,0.000281568,1.94486e-08,0.970426
385,8.06631,1.14104e-05,0.0528401,0.000281607,1.94726e-08,0.97039
387.5,8.06582,1.14085e-05,0.0529077,0.000281646,1.9496e-08,0.970355
390,8.06534,1.14065e-05,0.0529736,0.000281684,1.95189e-08,0.970321
392.5,8.06488,1.14047e-05,0.0530381,0.00028172,1.95412e-08,0.970287
395,8.06442,1.14028e-05,0.053101,0.000281756,1.95629e-08,0.970254
397.5,8.06398,1.1401e-05,0.0531624,0.000281791,1.95841e-08,0.970222
400,8.06355,1.13993e-05,0.0532224,0.000281825,1.96048e-08,0.970191
402.5,8.06313,1.13976e-05,0.0532809,0.000281858,1.96249e-08,0.970161
405,8.06272,1.13959e-05,0.0533381,0.00028189,1.96446e-08,0.970131
407.5,8.06232,1.13943e-05,0.0533939,0.000281922,1.96638e-08,0.970103
410,8.06193,1.13928e-05,0.0534484,0.000281952,1.96825e-08,0.970074
412.5,8.06155,1.13912e-05,0.0535016,0.000281982,1.97008e-08,0.970047
415,8.06117,1.13897e-05,0.0535536,0.000282011,1.97186e-08,0.97002
417.5,8.06081,1.13883e-05,0.0536043,0.00028204,1.9736e-08,0.969994
420,8.06046,1.13869e-05,0.0536538,0.000282068,1.9753e-08,0.969969
422.5,8.06011,1.13855e-05,0.0537021,0.000282095,1.97695e-08,0.969944
425,8.05978,1.13841e-05,0.0537493,0.000282121,1.97857e-08,0.969919
427.5,8.05945,1.13828e-05,0.0537953,0.000282147,1.98014e-08,0.969896
430,8.05913,1.13815e-05,0.0538403,0.000282172,1.98168e-08,0.969873
432.5,8.05882,1.13803e-05,0.0538842,0.000282196,1.98318e-08,0.96985
435,8.05851,1.13791e-05,0.053927,0.00028222,1.98464e-08,0.969828
437.5,8.05822,1.13779e-05,0.0539688,0.000282243,1.98607e-08,0.969807
440,8.05793,1.13767e-05,0.0540096,0.000282266,1.98746e-08,0.969786
442.5,8.05765,1.13756e-05,0.0540494,0.000282288,1.98882e-08,0.969765
445,8.05737,1.13745e-05,0.0540883,0.00028231,1.99015e-08,0.969745
447.5,8.0571,1.13734e-05,0.0541263,0.000282331,1.99144e-08,0.969726
450,8.05684,1.13724e-05,0.0541633,0.000282351,1.9927e-08,0.969707
452.5,8.05659,1.13713e-05,0.0541994,0.000282371,1.99393e-08,0.969688
455,8.05634,1.13703e-05,0.0542347,0.000282391,1.99513e-08,0.96967
457.5,8.05609,1.13694e-05,0.0542691,0.00028241,1.99631e-08,0.969653
460,8.05586,1.13684e-05,0.0543027,0.000282428,1.99745e-08,0.969636
462.5,8.05563,1.13675e-05,0.0543355,0.000282446,1.99856e-08,0.969619
465,8.0554,1.13666e-05,0.0543675,0.000282464,1.99965e-08,0.969602
467.5,8.05518,1.13657e-05,0.0543987,0.000282481,2.00071e-08,0.969587
470,8.05497,1.13649e-05,0.0544292,0.000282498,2.00175e-08,0.969571
472.5,8.05476,1.1364e-05,0.0544589,0.000282514,2.00276e-08,0.969556
475,8.05455,1.13632e-05,0.0544879,0.00028253,2.00375e-08,0.969541
477.5,8.05435,1.13624e-05,0.0545163,0.000282545,2.00471e-08,0.969527
480,8.05416,1.13617e-05,0.0545439,0.000282561,2.00565e-08,0.969512
482.5,8.05397,1.13609e-05,0.0545708,0.000282575,2.00656e-08,0.969499
485,8.05379,1.13602e-05,0.0545972,0.00028259,2.00745e-08,0.969485
487.5,8.05361,1.13595e-05,0.0546228,0.000282604,2.00833e-08,0.969472
490,8.05343,1.13588e-05,0.0546479,0.000282617,2.00918e-08,0.969459
492.5,8.05326,1.13581e-05,0.0546723,0.000282631,2.01001e-08,0.969447
495,8.05309,1.13574e-05,0.0546962,0.000282644,2.01082e-08,0.969435
497.5,8.05293,1.13568e-05,0.0547194,0.000282656,2.01161e-08,0.969423
500,8.05277,1.13561e-05,0.0547421,0.000282669,2.01238e-08,0.969411
